"SourceKey","Sentiment","Sector","Date"
8487,"none","sector","2020-07-23"
8488,"none","sector","2020-07-23"
8489,"bullish","sector","2020-07-23"
8490,"none","informationtechnology","2020-07-23"
8491,"bearish","telecommunicationServices","2020-07-23"
8492,"none","industrials","2020-07-23"
8493,"none","sector","2020-07-23"
8494,"none","sector","2020-07-23"
8495,"none","sector","2020-07-23"
8496,"none","telecommunicationServices","2020-07-23"
8497,"bearish","sector","2020-07-23"
8498,"none","industrials","2020-07-23"
8499,"none","sector","2020-07-23"
8500,"none","sector","2020-07-23"
8501,"none","sector","2020-07-23"
8502,"none","informationtechnology","2020-07-23"
8503,"none","sector","2020-07-23"
8504,"none","informationtechnology","2020-07-23"
8505,"bearish","sector","2020-07-23"
8506,"none","sector","2020-07-23"
8507,"none","sector","2020-07-23"
8508,"none","sector","2020-07-23"
8509,"none","sector","2020-07-23"
8510,"none","sector","2020-07-23"
8511,"none","industrials","2020-07-23"
8512,"none","sector","2020-07-23"
8513,"none","sector","2020-07-23"
8514,"none","telecommunicationServices","2020-07-23"
8515,"none","industrials","2020-07-23"
8516,"none","telecommunicationServices","2020-07-23"
8517,"none","sector","2020-07-23"
8518,"none","sector","2020-07-23"
8519,"none","telecommunicationServices","2020-07-23"
8520,"bearish","informationtechnology","2020-07-23"
8521,"none","telecommunicationServices","2020-07-23"
8522,"none","sector","2020-07-23"
8523,"none","telecommunicationServices","2020-07-23"
8524,"bearish","telecommunicationServices","2020-07-23"
8525,"none","sector","2020-07-23"
8526,"none","sector","2020-07-23"
8527,"none","sector","2020-07-23"
8528,"none","sector","2020-07-23"
8529,"none","sector","2020-07-23"
8530,"none","industrials","2020-07-23"
8531,"bearish","sector","2020-07-23"
8532,"none","telecommunicationServices","2020-07-23"
8533,"none","telecommunicationServices","2020-07-23"
8534,"none","telecommunicationServices","2020-07-23"
8535,"bearish","telecommunicationServices","2020-07-23"
8536,"none","sector","2020-07-23"
8537,"bearish","informationtechnology","2020-07-23"
8538,"none","sector","2020-07-23"
8539,"bearish","sector","2020-07-23"
8540,"none","telecommunicationServices","2020-07-23"
8541,"bearish","informationtechnology","2020-07-23"
8542,"none","informationtechnology","2020-07-23"
8543,"none","sector","2020-07-23"
8544,"none","telecommunicationServices","2020-07-23"
8545,"none","industrials","2020-07-23"
8546,"none","sector","2020-07-23"
8547,"bearish","sector","2020-07-23"
8548,"none","sector","2020-07-23"
8549,"bearish","sector","2020-07-23"
8550,"bullish","sector","2020-07-23"
8551,"none","informationtechnology","2020-07-23"
8552,"none","healthCare","2020-07-23"
8553,"none","telecommunicationServices","2020-07-23"
8554,"none","sector","2020-07-23"
8555,"none","sector","2020-07-23"
8556,"none","sector","2020-07-23"
8557,"none","sector","2020-07-23"
8558,"none","sector","2020-07-23"
8559,"none","telecommunicationServices","2020-07-23"
8560,"none","telecommunicationServices","2020-07-23"
8561,"none","telecommunicationServices","2020-07-23"
8562,"none","telecommunicationServices","2020-07-23"
8563,"none","telecommunicationServices","2020-07-23"
8564,"none","sector","2020-07-23"
8565,"none","sector","2020-07-23"
8566,"none","informationtechnology","2020-07-23"
8567,"bullish","telecommunicationServices","2020-07-23"
8568,"none","telecommunicationServices","2020-07-23"
8569,"bullish","sector","2020-07-23"
8570,"none","telecommunicationServices","2020-07-23"
8571,"none","informationtechnology","2020-07-23"
8572,"none","telecommunicationServices","2020-07-23"
8573,"bearish","informationtechnology","2020-07-23"
8574,"none","informationtechnology","2020-07-23"
8575,"none","sector","2020-07-23"
8576,"none","sector","2020-07-23"
8577,"none","sector","2020-07-23"
8578,"none","sector","2020-07-23"
8579,"bearish","telecommunicationServices","2020-07-23"
8580,"none","informationtechnology","2020-07-23"
8581,"none","informationtechnology","2020-07-23"
8582,"none","telecommunicationServices","2020-07-23"
8583,"none","sector","2020-07-23"
8584,"none","sector","2020-07-23"
8585,"bearish","sector","2020-07-23"
8586,"bearish","sector","2020-07-23"
8587,"bearish","sector","2020-07-23"
8588,"none","sector","2020-07-23"
8589,"bearish","sector","2020-07-23"
8590,"bullish","informationtechnology","2020-07-23"
8591,"none","telecommunicationServices","2020-07-23"
8592,"bearish","sector","2020-07-23"
8593,"none","sector","2020-07-23"
8594,"none","sector","2020-07-23"
8595,"bearish","sector","2020-07-23"
8596,"bullish","telecommunicationServices","2020-07-23"
8597,"none","informationtechnology","2020-07-23"
8598,"bullish","sector","2020-07-23"
8599,"bearish","sector","2020-07-23"
8600,"none","telecommunicationServices","2020-07-23"
8601,"bearish","sector","2020-07-23"
8602,"none","industrials","2020-07-23"
8603,"bullish","telecommunicationServices","2020-07-23"
8604,"none","sector","2020-07-23"
8605,"none","informationtechnology","2020-07-23"
8606,"none","telecommunicationServices","2020-07-23"
8607,"bullish","sector","2020-07-23"
8608,"none","sector","2020-07-23"
8609,"bearish","sector","2020-07-23"
8610,"none","sector","2020-07-23"
8611,"none","telecommunicationServices","2020-07-23"
8612,"none","informationtechnology","2020-07-23"
8613,"bullish","informationtechnology","2020-07-23"
8614,"none","sector","2020-07-23"
8615,"none","sector","2020-07-23"
8616,"none","informationtechnology","2020-07-23"
8617,"none","industrials","2020-07-23"
8618,"none","sector","2020-07-23"
8619,"none","sector","2020-07-23"
8620,"none","sector","2020-07-23"
8621,"none","sector","2020-07-23"
8622,"bullish","sector","2020-07-23"
8623,"none","telecommunicationServices","2020-07-23"
8624,"none","industrials","2020-07-23"
8625,"bearish","informationtechnology","2020-07-23"
8626,"none","sector","2020-07-23"
8627,"none","sector","2020-07-23"
8628,"none","informationtechnology","2020-07-23"
8629,"none","sector","2020-07-23"
8630,"none","industrials","2020-07-23"
8631,"none","sector","2020-07-23"
8632,"none","sector","2020-07-23"
8633,"none","telecommunicationServices","2020-07-23"
8634,"none","informationtechnology","2020-07-23"
8635,"none","sector","2020-07-23"
8636,"none","telecommunicationServices","2020-07-23"
8637,"none","sector","2020-07-23"
8638,"bullish","informationtechnology","2020-07-23"
8639,"none","sector","2020-07-23"
8640,"none","informationtechnology","2020-07-23"
8641,"none","telecommunicationServices","2020-07-23"
8642,"none","sector","2020-07-23"
8643,"none","sector","2020-07-23"
8644,"none","industrials","2020-07-23"
8645,"none","telecommunicationServices","2020-07-23"
8646,"none","sector","2020-07-23"
8647,"none","sector","2020-07-23"
8648,"none","industrials","2020-07-23"
8649,"none","sector","2020-07-23"
8650,"none","sector","2020-07-23"
8651,"bullish","sector","2020-07-23"
8652,"none","telecommunicationServices","2020-07-23"
8653,"none","sector","2020-07-23"
8654,"none","sector","2020-07-23"
8655,"none","sector","2020-07-23"
8656,"none","sector","2020-07-23"
8657,"none","informationtechnology","2020-07-23"
8658,"none","sector","2020-07-23"
8659,"none","telecommunicationServices","2020-07-23"
8660,"none","sector","2020-07-23"
8661,"bearish","informationtechnology","2020-07-23"
8662,"none","sector","2020-07-23"
8663,"bullish","telecommunicationServices","2020-07-23"
8664,"bearish","sector","2020-07-23"
8665,"none","sector","2020-07-23"
8666,"none","telecommunicationServices","2020-07-23"
8667,"none","sector","2020-07-23"
8668,"none","sector","2020-07-23"
8669,"none","telecommunicationServices","2020-07-23"
8670,"none","telecommunicationServices","2020-07-23"
8671,"bullish","sector","2020-07-23"
8672,"none","sector","2020-07-23"
8673,"none","telecommunicationServices","2020-07-23"
8674,"none","sector","2020-07-23"
8675,"bullish","telecommunicationServices","2020-07-23"
8676,"none","telecommunicationServices","2020-07-23"
8677,"none","sector","2020-07-23"
8678,"none","sector","2020-07-23"
8679,"none","sector","2020-07-23"
8680,"none","telecommunicationServices","2020-07-23"
8681,"none","sector","2020-07-23"
8682,"none","telecommunicationServices","2020-07-23"
8683,"none","telecommunicationServices","2020-07-23"
8684,"none","telecommunicationServices","2020-07-23"
8685,"bearish","sector","2020-07-23"
8686,"none","sector","2020-07-23"
8687,"none","telecommunicationServices","2020-07-23"
8688,"bearish","telecommunicationServices","2020-07-23"
8689,"none","sector","2020-07-23"
8690,"none","sector","2020-07-23"
8691,"bullish","telecommunicationServices","2020-07-23"
8692,"bearish","telecommunicationServices","2020-07-23"
8693,"bullish","industrials","2020-07-23"
8694,"none","sector","2020-07-23"
8695,"none","sector","2020-07-23"
8696,"none","sector","2020-07-23"
8697,"bearish","sector","2020-07-23"
8698,"bearish","sector","2020-07-23"
8699,"none","sector","2020-07-23"
8700,"none","telecommunicationServices","2020-07-23"
8701,"none","sector","2020-07-23"
8702,"none","sector","2020-07-23"
8703,"none","industrials","2020-07-23"
8704,"bearish","sector","2020-07-23"
8705,"none","telecommunicationServices","2020-07-23"
8706,"none","sector","2020-07-23"
8707,"none","sector","2020-07-23"
8708,"none","sector","2020-07-23"
8709,"none","sector","2020-07-23"
8710,"none","sector","2020-07-23"
8711,"none","sector","2020-07-23"
8712,"bullish","sector","2020-07-23"
8713,"none","sector","2020-07-23"
8714,"none","sector","2020-07-23"
8715,"none","sector","2020-07-23"
8716,"none","sector","2020-07-23"
8717,"bullish","sector","2020-07-23"
8718,"bearish","telecommunicationServices","2020-07-23"
8719,"none","telecommunicationServices","2020-07-23"
8720,"none","sector","2020-07-23"
8721,"none","sector","2020-07-23"
8722,"bullish","telecommunicationServices","2020-07-23"
8723,"none","telecommunicationServices","2020-07-23"
8724,"bearish","sector","2020-07-23"
8725,"none","sector","2020-07-23"
8726,"none","telecommunicationServices","2020-07-23"
8727,"bearish","sector","2020-07-23"
8728,"none","sector","2020-07-23"
8729,"bullish","telecommunicationServices","2020-07-23"
8730,"none","sector","2020-07-23"
8731,"bearish","sector","2020-07-23"
8732,"none","sector","2020-07-23"
8733,"none","telecommunicationServices","2020-07-23"
8734,"none","sector","2020-07-23"
8735,"bullish","sector","2020-07-23"
8736,"none","sector","2020-07-23"
8737,"none","telecommunicationServices","2020-07-23"
8738,"none","telecommunicationServices","2020-07-23"
8739,"none","industrials","2020-07-23"
8740,"none","sector","2020-07-23"
8741,"none","telecommunicationServices","2020-07-23"
8742,"bearish","sector","2020-07-23"
8743,"none","sector","2020-07-23"
8744,"none","sector","2020-07-23"
8745,"none","sector","2020-07-23"
8746,"none","sector","2020-07-23"
8747,"none","sector","2020-07-23"
8748,"bearish","informationtechnology","2020-07-23"
8749,"bullish","sector","2020-07-23"
8750,"none","sector","2020-07-23"
8751,"bearish","telecommunicationServices","2020-07-23"
8752,"bearish","telecommunicationServices","2020-07-23"
8753,"none","sector","2020-07-23"
8754,"none","sector","2020-07-23"
8755,"none","telecommunicationServices","2020-07-23"
8756,"none","industrials","2020-07-23"
8757,"none","telecommunicationServices","2020-07-23"
8758,"none","telecommunicationServices","2020-07-23"
8759,"none","telecommunicationServices","2020-07-23"
8760,"none","informationtechnology","2020-07-23"
8761,"none","industrials","2020-07-23"
8762,"none","telecommunicationServices","2020-07-23"
8763,"none","sector","2020-07-23"
8764,"none","telecommunicationServices","2020-07-23"
8765,"bullish","informationtechnology","2020-07-23"
8766,"none","telecommunicationServices","2020-07-23"
8767,"none","telecommunicationServices","2020-07-23"
8768,"bearish","telecommunicationServices","2020-07-23"
8769,"none","industrials","2020-07-23"
8770,"none","sector","2020-07-23"
8771,"none","telecommunicationServices","2020-07-23"
8772,"none","sector","2020-07-23"
8773,"none","telecommunicationServices","2020-07-23"
8774,"none","sector","2020-07-23"
8775,"none","sector","2020-07-23"
8776,"bullish","informationtechnology","2020-07-23"
8777,"bullish","sector","2020-07-23"
8778,"bearish","sector","2020-07-23"
8779,"none","sector","2020-07-23"
8780,"bearish","telecommunicationServices","2020-07-23"
8781,"bearish","informationtechnology","2020-07-23"
8782,"bullish","telecommunicationServices","2020-07-23"
8783,"bearish","sector","2020-07-23"
8784,"none","sector","2020-07-23"
8785,"bullish","informationtechnology","2020-07-23"
8786,"bullish","informationtechnology","2020-07-23"
8787,"bullish","sector","2020-07-23"
8788,"none","sector","2020-07-23"
8789,"none","sector","2020-07-23"
8790,"none","informationtechnology","2020-07-23"
8791,"none","sector","2020-07-23"
8792,"none","sector","2020-07-23"
8793,"none","sector","2020-07-23"
8794,"bearish","sector","2020-07-23"
8795,"none","telecommunicationServices","2020-07-23"
8796,"none","sector","2020-07-23"
8797,"none","telecommunicationServices","2020-07-23"
8798,"none","sector","2020-07-23"
8799,"none","sector","2020-07-23"
8800,"none","sector","2020-07-23"
8801,"bearish","sector","2020-07-23"
8802,"none","sector","2020-07-23"
8803,"none","sector","2020-07-23"
8804,"bullish","sector","2020-07-23"
8805,"none","industrials","2020-07-23"
8806,"bearish","telecommunicationServices","2020-07-23"
8807,"bullish","telecommunicationServices","2020-07-23"
8808,"none","sector","2020-07-23"
8809,"bullish","informationtechnology","2020-07-23"
8810,"none","telecommunicationServices","2020-07-23"
8811,"bullish","telecommunicationServices","2020-07-23"
8812,"none","telecommunicationServices","2020-07-23"
8813,"none","sector","2020-07-23"
8814,"none","telecommunicationServices","2020-07-23"
8815,"bullish","telecommunicationServices","2020-07-23"
8816,"none","sector","2020-07-23"
8817,"bullish","telecommunicationServices","2020-07-23"
8818,"bullish","telecommunicationServices","2020-07-23"
8819,"bullish","sector","2020-07-23"
8820,"none","telecommunicationServices","2020-07-23"
8821,"none","sector","2020-07-23"
8822,"bearish","telecommunicationServices","2020-07-23"
8823,"bullish","sector","2020-07-23"
8824,"none","telecommunicationServices","2020-07-23"
8825,"none","sector","2020-07-23"
8826,"bearish","telecommunicationServices","2020-07-23"
8827,"bullish","sector","2020-07-23"
8828,"none","industrials","2020-07-23"
8829,"none","sector","2020-07-23"
8830,"bearish","telecommunicationServices","2020-07-23"
8831,"bearish","telecommunicationServices","2020-07-23"
8832,"none","telecommunicationServices","2020-07-23"
8833,"none","telecommunicationServices","2020-07-23"
8834,"none","sector","2020-07-23"
8835,"none","telecommunicationServices","2020-07-23"
8836,"none","telecommunicationServices","2020-07-23"
8837,"none","sector","2020-07-23"
8838,"none","sector","2020-07-23"
8839,"none","telecommunicationServices","2020-07-23"
8840,"none","sector","2020-07-23"
8841,"bullish","industrials","2020-07-23"
8842,"none","telecommunicationServices","2020-07-23"
8843,"none","telecommunicationServices","2020-07-23"
8844,"none","sector","2020-07-23"
8845,"none","sector","2020-07-23"
8846,"none","sector","2020-07-23"
8847,"none","telecommunicationServices","2020-07-23"
8848,"none","sector","2020-07-23"
8849,"bearish","sector","2020-07-23"
8850,"bullish","sector","2020-07-23"
8851,"none","sector","2020-07-23"
8852,"none","sector","2020-07-23"
8853,"none","sector","2020-07-23"
8854,"bullish","sector","2020-07-23"
8855,"none","telecommunicationServices","2020-07-23"
8856,"none","informationtechnology","2020-07-23"
8857,"none","sector","2020-07-23"
8858,"none","telecommunicationServices","2020-07-23"
8859,"bullish","telecommunicationServices","2020-07-23"
8860,"none","industrials","2020-07-23"
8861,"none","industrials","2020-07-23"
8862,"bullish","industrials","2020-07-23"
8863,"bearish","telecommunicationServices","2020-07-23"
8864,"none","industrials","2020-07-23"
8865,"none","informationtechnology","2020-07-23"
8866,"none","sector","2020-07-23"
8867,"bearish","sector","2020-07-23"
8868,"none","telecommunicationServices","2020-07-23"
8869,"bullish","telecommunicationServices","2020-07-23"
8870,"none","sector","2020-07-23"
8871,"none","telecommunicationServices","2020-07-23"
8872,"none","industrials","2020-07-23"
8873,"none","sector","2020-07-23"
8874,"none","telecommunicationServices","2020-07-23"
8875,"bearish","informationtechnology","2020-07-23"
8876,"none","sector","2020-07-23"
8877,"none","sector","2020-07-23"
8878,"none","sector","2020-07-23"
8879,"none","sector","2020-07-23"
8880,"none","sector","2020-07-23"
8881,"none","sector","2020-07-23"
8882,"none","sector","2020-07-23"
8883,"none","telecommunicationServices","2020-07-23"
8884,"none","sector","2020-07-23"
8885,"bullish","sector","2020-07-23"
8886,"none","telecommunicationServices","2020-07-23"
8887,"none","industrials","2020-07-23"
8888,"none","informationtechnology","2020-07-23"
8889,"none","telecommunicationServices","2020-07-23"
8890,"none","telecommunicationServices","2020-07-23"
8891,"none","sector","2020-07-23"
8892,"none","sector","2020-07-23"
8893,"none","telecommunicationServices","2020-07-23"
8894,"none","industrials","2020-07-23"
8895,"none","telecommunicationServices","2020-07-23"
8896,"bullish","sector","2020-07-23"
8897,"none","sector","2020-07-23"
8898,"none","sector","2020-07-23"
8899,"none","telecommunicationServices","2020-07-23"
8900,"none","sector","2020-07-23"
8901,"none","industrials","2020-07-23"
8902,"none","sector","2020-07-23"
8903,"none","industrials","2020-07-23"
8904,"none","telecommunicationServices","2020-07-23"
8905,"none","telecommunicationServices","2020-07-23"
8906,"none","sector","2020-07-23"
8907,"none","informationtechnology","2020-07-23"
8908,"bearish","informationtechnology","2020-07-23"
8909,"none","sector","2020-07-23"
8910,"none","sector","2020-07-23"
8911,"none","telecommunicationServices","2020-07-23"
8912,"none","sector","2020-07-23"
8913,"none","telecommunicationServices","2020-07-23"
8914,"none","sector","2020-07-23"
8915,"none","sector","2020-07-23"
8916,"none","sector","2020-07-23"
8917,"none","telecommunicationServices","2020-07-23"
8918,"none","sector","2020-07-23"
8919,"bearish","telecommunicationServices","2020-07-23"
8920,"bullish","sector","2020-07-23"
8921,"none","informationtechnology","2020-07-23"
8922,"bullish","telecommunicationServices","2020-07-23"
8923,"bullish","sector","2020-07-23"
8924,"none","telecommunicationServices","2020-07-23"
8925,"none","sector","2020-07-23"
8926,"bearish","telecommunicationServices","2020-07-23"
8927,"none","sector","2020-07-23"
8928,"none","sector","2020-07-23"
8929,"none","telecommunicationServices","2020-07-23"
8930,"none","telecommunicationServices","2020-07-23"
8931,"none","telecommunicationServices","2020-07-23"
8932,"bearish","sector","2020-07-23"
8933,"none","sector","2020-07-23"
8934,"none","telecommunicationServices","2020-07-23"
8935,"none","sector","2020-07-23"
8936,"none","sector","2020-07-23"
8937,"bearish","industrials","2020-07-23"
8938,"none","sector","2020-07-23"
8939,"bearish","sector","2020-07-23"
8940,"none","telecommunicationServices","2020-07-23"
8941,"none","sector","2020-07-23"
8942,"bullish","sector","2020-07-23"
8943,"bullish","sector","2020-07-23"
8944,"none","telecommunicationServices","2020-07-23"
8945,"none","sector","2020-07-23"
8946,"none","sector","2020-07-23"
8947,"bearish","informationtechnology","2020-07-23"
8948,"none","telecommunicationServices","2020-07-23"
8949,"none","sector","2020-07-23"
8950,"none","sector","2020-07-23"
8951,"none","informationtechnology","2020-07-23"
8952,"none","sector","2020-07-23"
8953,"none","sector","2020-07-23"
8954,"none","sector","2020-07-23"
8955,"bullish","sector","2020-07-23"
8956,"none","informationtechnology","2020-07-23"
8957,"bearish","telecommunicationServices","2020-07-23"
8958,"bearish","sector","2020-07-23"
8959,"none","sector","2020-07-23"
8960,"none","sector","2020-07-23"
8961,"none","sector","2020-07-23"
8962,"none","sector","2020-07-23"
8963,"none","sector","2020-07-23"
8964,"none","sector","2020-07-23"
8965,"none","telecommunicationServices","2020-07-23"
8966,"none","telecommunicationServices","2020-07-23"
8967,"none","telecommunicationServices","2020-07-23"
8968,"none","telecommunicationServices","2020-07-23"
8969,"none","telecommunicationServices","2020-07-23"
8970,"none","telecommunicationServices","2020-07-23"
8971,"none","telecommunicationServices","2020-07-23"
8972,"none","sector","2020-07-23"
8973,"bullish","telecommunicationServices","2020-07-23"
8974,"bearish","informationtechnology","2020-07-23"
8975,"bearish","sector","2020-07-23"
8976,"none","telecommunicationServices","2020-07-23"
8977,"bearish","telecommunicationServices","2020-07-23"
8978,"none","sector","2020-07-23"
8979,"none","sector","2020-07-23"
8980,"none","sector","2020-07-23"
8981,"bearish","sector","2020-07-23"
8982,"none","informationtechnology","2020-07-23"
8983,"none","sector","2020-07-23"
8984,"none","sector","2020-07-23"
8985,"none","sector","2020-07-23"
8986,"none","telecommunicationServices","2020-07-23"
8987,"bearish","sector","2020-07-23"
8988,"none","telecommunicationServices","2020-07-23"
8989,"none","informationtechnology","2020-07-23"
8990,"none","telecommunicationServices","2020-07-23"
8991,"none","sector","2020-07-23"
8992,"none","sector","2020-07-23"
8993,"none","sector","2020-07-23"
8994,"none","telecommunicationServices","2020-07-23"
8995,"none","sector","2020-07-23"
8996,"none","telecommunicationServices","2020-07-23"
8997,"none","telecommunicationServices","2020-07-23"
8998,"none","informationtechnology","2020-07-23"
8999,"none","sector","2020-07-23"
9000,"none","sector","2020-07-23"
9001,"none","telecommunicationServices","2020-07-23"
9002,"bearish","sector","2020-07-23"
9003,"none","sector","2020-07-23"
9004,"none","telecommunicationServices","2020-07-23"
9005,"none","telecommunicationServices","2020-07-23"
9006,"none","industrials","2020-07-23"
9007,"bullish","sector","2020-07-23"
9008,"bullish","sector","2020-07-23"
9009,"none","sector","2020-07-23"
9010,"bearish","sector","2020-07-23"
9011,"bullish","telecommunicationServices","2020-07-23"
9012,"none","informationtechnology","2020-07-23"
9013,"none","sector","2020-07-23"
9014,"none","telecommunicationServices","2020-07-23"
9015,"bullish","sector","2020-07-23"
9016,"none","telecommunicationServices","2020-07-23"
9017,"none","sector","2020-07-23"
9018,"none","sector","2020-07-23"
9019,"bearish","telecommunicationServices","2020-07-23"
9020,"none","sector","2020-07-23"
9021,"none","informationtechnology","2020-07-23"
9022,"bearish","sector","2020-07-23"
9023,"none","telecommunicationServices","2020-07-23"
9024,"none","sector","2020-07-23"
9025,"none","sector","2020-07-23"
9026,"none","telecommunicationServices","2020-07-23"
9027,"none","telecommunicationServices","2020-07-23"
9028,"none","informationtechnology","2020-07-23"
9029,"bearish","telecommunicationServices","2020-07-23"
9030,"none","sector","2020-07-23"
9031,"none","sector","2020-07-23"
9032,"none","sector","2020-07-23"
9033,"none","sector","2020-07-23"
9034,"bullish","sector","2020-07-23"
9035,"none","sector","2020-07-23"
9036,"bullish","sector","2020-07-23"
9037,"none","informationtechnology","2020-07-23"
9038,"bullish","sector","2020-07-23"
9039,"bullish","telecommunicationServices","2020-07-23"
9040,"none","telecommunicationServices","2020-07-23"
9041,"none","informationtechnology","2020-07-23"
9042,"none","sector","2020-07-23"
9043,"bullish","sector","2020-07-23"
9044,"none","sector","2020-07-23"
9045,"none","telecommunicationServices","2020-07-23"
9046,"none","telecommunicationServices","2020-07-23"
9047,"none","telecommunicationServices","2020-07-23"
9048,"bearish","sector","2020-07-23"
9049,"none","sector","2020-07-23"
9050,"none","sector","2020-07-23"
9051,"none","sector","2020-07-23"
9052,"none","telecommunicationServices","2020-07-23"
9053,"none","telecommunicationServices","2020-07-23"
9054,"bearish","sector","2020-07-23"
9055,"none","telecommunicationServices","2020-07-23"
9056,"none","telecommunicationServices","2020-07-23"
9057,"none","telecommunicationServices","2020-07-23"
9058,"none","telecommunicationServices","2020-07-23"
9059,"bearish","sector","2020-07-23"
9060,"bearish","sector","2020-07-23"
9061,"bullish","sector","2020-07-23"
9062,"bearish","sector","2020-07-23"
9063,"none","telecommunicationServices","2020-07-23"
9064,"none","telecommunicationServices","2020-07-23"
9065,"none","sector","2020-07-23"
9066,"none","informationtechnology","2020-07-23"
9067,"bullish","sector","2020-07-23"
9068,"none","sector","2020-07-23"
9069,"none","telecommunicationServices","2020-07-23"
9070,"none","sector","2020-07-23"
9071,"none","telecommunicationServices","2020-07-23"
9072,"none","sector","2020-07-23"
9073,"bullish","telecommunicationServices","2020-07-23"
9074,"none","sector","2020-07-23"
9075,"none","informationtechnology","2020-07-23"
9076,"none","sector","2020-07-23"
9077,"none","industrials","2020-07-23"
9078,"none","telecommunicationServices","2020-07-23"
9079,"bearish","telecommunicationServices","2020-07-23"
9080,"bearish","telecommunicationServices","2020-07-23"
9081,"none","sector","2020-07-23"
9082,"none","sector","2020-07-23"
9083,"none","sector","2020-07-23"
9084,"none","sector","2020-07-23"
9085,"bullish","telecommunicationServices","2020-07-23"
9086,"bullish","telecommunicationServices","2020-07-23"
9087,"none","sector","2020-07-23"
9088,"none","informationtechnology","2020-07-23"
9089,"none","sector","2020-07-23"
9090,"none","sector","2020-07-23"
9091,"none","telecommunicationServices","2020-07-23"
9092,"bullish","informationtechnology","2020-07-23"
9093,"bullish","telecommunicationServices","2020-07-23"
9094,"none","telecommunicationServices","2020-07-23"
9095,"none","telecommunicationServices","2020-07-23"
9096,"none","telecommunicationServices","2020-07-23"
9097,"none","telecommunicationServices","2020-07-23"
9098,"bullish","telecommunicationServices","2020-07-23"
9099,"none","telecommunicationServices","2020-07-23"
9100,"none","industrials","2020-07-23"
9101,"none","informationtechnology","2020-07-23"
9102,"none","telecommunicationServices","2020-07-23"
9103,"none","sector","2020-07-23"
9104,"bullish","informationtechnology","2020-07-23"
9105,"none","industrials","2020-07-23"
9106,"none","telecommunicationServices","2020-07-23"
9107,"none","telecommunicationServices","2020-07-23"
9108,"bearish","telecommunicationServices","2020-07-23"
9109,"bearish","sector","2020-07-23"
9110,"none","telecommunicationServices","2020-07-23"
9111,"none","sector","2020-07-23"
9112,"none","sector","2020-07-23"
9113,"none","sector","2020-07-23"
9114,"none","sector","2020-07-23"
9115,"none","sector","2020-07-23"
9116,"none","sector","2020-07-23"
9117,"bearish","sector","2020-07-23"
9118,"none","sector","2020-07-23"
9119,"none","sector","2020-07-23"
9120,"none","sector","2020-07-23"
9121,"bullish","informationtechnology","2020-07-23"
9122,"none","telecommunicationServices","2020-07-23"
9123,"none","telecommunicationServices","2020-07-23"
9124,"none","telecommunicationServices","2020-07-23"
9125,"none","sector","2020-07-23"
9126,"none","sector","2020-07-23"
9127,"bullish","informationtechnology","2020-07-23"
9128,"none","telecommunicationServices","2020-07-23"
9129,"none","sector","2020-07-23"
9130,"none","telecommunicationServices","2020-07-23"
9131,"none","sector","2020-07-23"
9132,"none","sector","2020-07-23"
9133,"none","sector","2020-07-23"
9134,"none","informationtechnology","2020-07-23"
9135,"none","sector","2020-07-23"
9136,"none","sector","2020-07-23"
9137,"none","telecommunicationServices","2020-07-23"
9138,"none","sector","2020-07-23"
9139,"none","sector","2020-07-23"
9140,"none","informationtechnology","2020-07-23"
9141,"bullish","telecommunicationServices","2020-07-23"
9142,"none","sector","2020-07-23"
9143,"none","informationtechnology","2020-07-23"
9144,"none","telecommunicationServices","2020-07-23"
9145,"none","sector","2020-07-23"
9146,"none","informationtechnology","2020-07-23"
9147,"none","telecommunicationServices","2020-07-23"
9148,"bearish","telecommunicationServices","2020-07-23"
9149,"bullish","industrials","2020-07-23"
9150,"none","informationtechnology","2020-07-23"
9151,"none","telecommunicationServices","2020-07-23"
9152,"none","informationtechnology","2020-07-23"
9153,"none","telecommunicationServices","2020-07-23"
9154,"none","sector","2020-07-23"
9155,"none","telecommunicationServices","2020-07-23"
9156,"bullish","telecommunicationServices","2020-07-23"
9157,"none","sector","2020-07-23"
9158,"none","telecommunicationServices","2020-07-23"
9159,"bullish","telecommunicationServices","2020-07-23"
9160,"none","industrials","2020-07-23"
9161,"none","informationtechnology","2020-07-23"
9162,"none","telecommunicationServices","2020-07-23"
9163,"none","telecommunicationServices","2020-07-23"
9164,"none","sector","2020-07-23"
9165,"none","telecommunicationServices","2020-07-23"
9166,"none","sector","2020-07-23"
9167,"none","telecommunicationServices","2020-07-23"
9168,"none","sector","2020-07-23"
9169,"none","sector","2020-07-23"
9170,"none","telecommunicationServices","2020-07-23"
9171,"none","sector","2020-07-23"
9172,"none","sector","2020-07-23"
9173,"none","telecommunicationServices","2020-07-23"
9174,"none","sector","2020-07-23"
9175,"none","telecommunicationServices","2020-07-23"
9176,"none","sector","2020-07-23"
9177,"bearish","telecommunicationServices","2020-07-23"
9178,"none","telecommunicationServices","2020-07-23"
9179,"none","telecommunicationServices","2020-07-23"
9180,"none","telecommunicationServices","2020-07-23"
9181,"none","telecommunicationServices","2020-07-23"
9182,"none","informationtechnology","2020-07-23"
9183,"none","informationtechnology","2020-07-23"
9184,"bearish","informationtechnology","2020-07-23"
9185,"none","informationtechnology","2020-07-23"
9186,"bullish","telecommunicationServices","2020-07-23"
9187,"none","telecommunicationServices","2020-07-23"
